body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
-0.000508,-0.001178,0.695404,0.640179,0.000505,0.019775,-0.767971,0.068152,-0.381488,0.214605,0.008071,0.492309,-0.287967,-0.124685,0.246831,0.090806,-0.144867,0.460569,-0.402763,-0.090468,0.052604,1.739067,0.153783,-0.575858,-0.019643,-1.534765,-0.415137,-0.642486,-0.016890,0.007591,0.008490,0.013695,0.047775,-0.034770,-0.008745,-0.000585,-0.010065,-0.000180,0.044895,-0.034726,0.005190,0.001350,0.010335,-0.027750,0.008249,0.016290,0.002176,-0.015870,0.019726
-0.000536,-0.001305,0.695363,0.640273,0.000475,0.019654,-0.767896,0.067851,-0.381375,0.214755,0.008346,0.493271,-0.288662,-0.124845,0.246812,0.090582,-0.144898,0.461459,-0.403460,-0.090350,0.052660,1.739218,0.153191,-0.575611,-0.019281,-1.534733,-0.415421,-0.642089,-0.014695,0.005130,0.007005,0.013490,0.048060,-0.034645,-0.007740,-0.001050,-0.011585,-0.001850,0.044335,-0.034904,0.006160,0.002890,0.006321,-0.029355,0.012270,0.019005,0.001144,-0.013315,0.019759
-0.000562,-0.001433,0.695323,0.640401,0.000449,0.019537,-0.767792,0.067564,-0.381283,0.214885,0.008611,0.494231,-0.289353,-0.124995,0.246789,0.090343,-0.144941,0.462342,-0.404159,-0.090222,0.052720,1.739320,0.152609,-0.575367,-0.018883,-1.534719,-0.415670,-0.641696,-0.013690,0.003510,0.005520,0.012650,0.047970,-0.034270,-0.006930,-0.001320,-0.012770,-0.002719,0.043869,-0.035039,0.006910,0.003100,0.002599,-0.028590,0.012089,0.021660,-0.000280,-0.010691,0.019549
-0.000581,-0.001565,0.695285,0.640401,0.000449,0.019537,-0.767792,0.067304,-0.381234,0.214976,0.008852,0.495190,-0.290033,-0.125122,0.246759,0.090071,-0.145007,0.463214,-0.404862,-0.090073,0.052784,1.739322,0.152047,-0.575128,-0.018414,-1.534744,-0.415848,-0.641307,-0.012530,0.001799,0.003210,0.011000,0.047299,-0.033390,-0.005810,-0.001570,-0.014260,-0.003130,0.043020,-0.035140,0.007650,0.004050,-0.002259,-0.027250,0.009289,0.025910,-0.004220,-0.006330,0.018440
-0.000602,-0.001698,0.695248,0.640562,0.000441,0.019424,-0.767661,0.067063,-0.381211,0.215014,0.009051,0.496123,-0.290688,-0.125227,0.246726,0.089772,-0.145066,0.464063,-0.405565,-0.089916,0.052882,1.739229,0.151519,-0.574996,-0.017846,-1.534888,-0.415923,-0.640958,-0.011795,0.000855,0.001230,0.009365,0.046385,-0.032445,-0.004940,-0.001675,-0.015310,-0.002876,0.042211,-0.035156,0.008010,0.005265,-0.005829,-0.026005,0.005271,0.029630,-0.008705,-0.002415,0.016986
-0.000624,-0.001832,0.695213,0.640744,0.000462,0.019302,-0.767512,0.066832,-0.381200,0.215025,0.009227,0.497045,-0.291331,-0.125320,0.246692,0.089459,-0.145122,0.464902,-0.406268,-0.089753,0.052995,1.739089,0.151007,-0.574917,-0.017229,-1.535092,-0.415945,-0.640628,-0.010590,-0.000450,-0.000540,0.007125,0.044371,-0.030660,-0.004215,-0.002190,-0.016500,-0.001920,0.040695,-0.034815,0.008130,0.005730,-0.010216,-0.022020,-0.000855,0.032490,-0.015736,0.000900,0.015421
-0.000645,-0.001966,0.695182,0.640744,0.000462,0.019302,-0.767512,0.066639,-0.381229,0.214992,0.009336,0.497898,-0.291915,-0.125396,0.246639,0.089112,-0.145143,0.465691,-0.406957,-0.089590,0.053111,1.738821,0.150638,-0.575030,-0.016547,-1.535517,-0.415887,-0.640341,-0.009135,-0.001585,-0.002290,0.004540,0.041870,-0.028525,-0.004000,-0.002550,-0.017520,-0.002185,0.039375,-0.034469,0.008015,0.005480,-0.013259,-0.017160,-0.006714,0.033025,-0.021556,0.002000,0.014144
-0.000668,-0.002099,0.695152,0.640954,0.000498,0.019176,-0.767340,0.066467,-0.381263,0.214933,0.009409,0.498720,-0.292472,-0.125480,0.246590,0.088758,-0.145209,0.466477,-0.407647,-0.089432,0.053214,1.738559,0.150321,-0.575186,-0.015908,-1.535954,-0.415865,-0.640062,-0.007650,-0.002021,-0.004210,0.001870,0.039499,-0.026530,-0.004660,-0.002190,-0.018060,-0.005590,0.039151,-0.034471,0.007670,0.004550,-0.012809,-0.013290,-0.009939,0.029770,-0.022408,-0.000730,0.013559
-0.000694,-0.002232,0.695124,0.640954,0.000498,0.019176,-0.767340,0.066333,-0.381310,0.214824,0.009410,0.499478,-0.292976,-0.125582,0.246551,0.088390,-0.145367,0.467257,-0.408336,-0.089284,0.053293,1.738308,0.150106,-0.575427,-0.015356,-1.536414,-0.415916,-0.639799,-0.004440,-0.002721,-0.006090,-0.001970,0.035769,-0.023710,-0.005250,-0.001310,-0.018810,-0.011560,0.038780,-0.034580,0.007120,0.004100,-0.009763,-0.009560,-0.012420,0.022830,-0.020719,-0.007041,0.010750
-0.000725,-0.002368,0.695099,0.641187,0.000552,0.019051,-0.767148,0.066289,-0.381372,0.214690,0.009330,0.500151,-0.293420,-0.125690,0.246538,0.088006,-0.145672,0.468028,-0.409030,-0.089148,0.053378,1.738168,0.149938,-0.575682,-0.014995,-1.536783,-0.416147,-0.639632,-0.001110,-0.003334,-0.006990,-0.005060,0.032545,-0.021476,-0.005475,-0.000350,-0.019395,-0.017110,0.038449,-0.034744,0.006640,0.004355,-0.005636,-0.007835,-0.012915,0.015675,-0.017330,-0.013775,0.007120
