body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
-0.116914,0.015006,0.195170,0.045590,0.403060,-0.020031,0.913818,0.020954,-1.416417,-0.183405,-0.467712,0.420714,0.244831,-0.173472,1.221954,0.287386,0.450048,0.323603,0.214678,0.154717,1.099954,0.620215,-0.938330,-0.996445,1.189647,-0.624782,0.674325,-1.073105,0.109350,-1.805946,-1.021346,0.172899,1.985068,0.134874,0.264349,1.237717,0.808597,0.104975,0.852197,0.562548,-0.190524,-0.401950,-1.208746,-0.358273,1.758292,-0.867221,0.711022,1.010647,1.360422
-0.118043,0.016003,0.197653,0.045520,0.395137,-0.019176,0.917293,0.023039,-1.453564,-0.204471,-0.464700,0.462910,0.245779,-0.167966,1.246722,0.303487,0.452347,0.340703,0.224719,0.151041,1.091001,0.595076,-0.944645,-0.960394,1.171417,-0.609603,0.694414,-1.045071,0.102400,-1.904151,-1.076200,0.126299,2.232224,-0.054225,0.284675,1.228249,0.795875,0.138200,0.853649,0.437475,-0.176450,-0.495401,-1.298501,-0.275350,1.840225,-0.951698,0.801900,0.997050,1.439175
-0.119277,0.016988,0.200080,0.045241,0.387339,-0.018384,0.920643,0.025050,-1.492583,-0.226453,-0.462660,0.510003,0.242662,-0.162085,1.271084,0.319221,0.455576,0.357749,0.232177,0.147659,1.080138,0.568275,-0.949344,-0.922836,1.151579,-0.592706,0.714207,-1.015538,0.099575,-1.987424,-1.109000,0.081700,2.462825,-0.263750,0.302325,1.196599,0.772725,0.191325,0.845575,0.307850,-0.159625,-0.589377,-1.369825,-0.199100,1.906100,-1.024750,0.880700,0.980425,1.506600
-0.120672,0.017941,0.202416,0.044768,0.379814,-0.017703,0.923809,0.027022,-1.533061,-0.248831,-0.461432,0.561423,0.235229,-0.155873,1.294586,0.334396,0.460000,0.374526,0.237033,0.144656,1.067426,0.540283,-0.952609,-0.884150,1.130427,-0.574375,0.733631,-0.984807,0.096775,-2.040482,-1.111029,0.050275,2.647085,-0.473627,0.317626,1.141080,0.739428,0.251126,0.824054,0.181350,-0.138475,-0.673726,-1.410231,-0.134476,1.946807,-1.077306,0.941904,0.957930,1.552956
-0.122256,0.018844,0.204620,0.044113,0.372710,-0.017181,0.926739,0.028921,-1.574202,-0.270894,-0.460649,0.615886,0.223717,-0.149380,1.316727,0.348798,0.465621,0.390711,0.239431,0.142120,1.053189,0.511866,-0.954723,-0.844964,1.108487,-0.555030,0.752524,-0.953420,0.091275,-2.040449,-1.071475,0.042200,2.742775,-0.655725,0.329675,1.058200,0.693875,0.304900,0.782050,0.067000,-0.113775,-0.732699,-1.403376,-0.085275,1.945975,-1.095149,0.977774,0.922975,1.562950
-0.124018,0.019684,0.206642,0.043281,0.366188,-0.016862,0.929381,0.030673,-1.614679,-0.291690,-0.459744,0.671134,0.209000,-0.142686,1.336914,0.362151,0.472196,0.405808,0.239713,0.140105,1.038118,0.484148,-0.956020,-0.806311,1.086621,-0.535264,0.770550,-0.922289,0.081600,-1.968291,-0.983246,0.063951,2.713065,-0.783448,0.337374,0.946945,0.634572,0.342724,0.714372,-0.026225,-0.087275,-0.752097,-1.338068,-0.053126,1.889244,-1.066318,0.982422,0.868970,1.523444
-0.125916,0.020452,0.208429,0.042281,0.360381,-0.016791,0.931695,0.032185,-1.652934,-0.310224,-0.458091,0.724409,0.192379,-0.135885,1.354605,0.374181,0.479330,0.419286,0.238382,0.138629,1.023105,0.458343,-0.956848,-0.769394,1.065834,-0.515733,0.787283,-0.892482,0.067850,-1.832277,-0.855750,0.111050,2.566950,-0.850800,0.340875,0.817877,0.565775,0.361600,0.628675,-0.094125,-0.060000,-0.733349,-1.225350,-0.039400,1.785876,-0.997451,0.959451,0.798650,1.442350
-0.127895,0.021120,0.209970,0.041147,0.355336,-0.016999,0.933678,0.033387,-1.687970,-0.325920,-0.455302,0.773812,0.174968,-0.129051,1.369629,0.384782,0.486660,0.430955,0.235948,0.137705,1.008784,0.435134,-0.957596,-0.734876,1.046723,-0.496886,0.802496,-0.864595,0.051200,-1.659876,-0.709650,0.170425,2.348475,-0.869625,0.340150,0.688201,0.494875,0.363750,0.540900,-0.139350,-0.032425,-0.690551,-1.091400,-0.044674,1.661900,-0.909051,0.918800,0.721525,1.342875
-0.129893,0.021647,0.211284,0.039933,0.351018,-0.017495,0.935353,0.034233,-1.719329,-0.338610,-0.451274,0.818348,0.157594,-0.122279,1.382133,0.393976,0.493880,0.440922,0.232808,0.137332,0.995483,0.414687,-0.958635,-0.702918,1.029472,-0.478981,0.816144,-0.838767,0.033200,-1.472205,-0.561476,0.230177,2.094333,-0.853128,0.334026,0.570628,0.425877,0.351602,0.462402,-0.168326,-0.006425,-0.637153,-0.956903,-0.066800,1.535980,-0.818279,0.867803,0.645402,1.242255
-0.131841,0.021990,0.212412,0.038710,0.347356,-0.018255,0.936756,0.034715,-1.746858,-0.348379,-0.446095,0.857585,0.140843,-0.115690,1.392454,0.401817,0.500724,0.449451,0.229215,0.137448,0.983298,0.396858,-0.960268,-0.673437,1.013992,-0.462174,0.828312,-0.814905,0.015750,-1.280701,-0.421150,0.282475,1.827176,-0.812025,0.321625,0.471675,0.359700,0.327475,0.398975,-0.187125,0.014525,-0.583275,-0.833750,-0.100675,1.415950,-0.735575,0.810925,0.575425,1.148350
-0.133666,0.022121,0.213402,0.037540,0.344274,-0.019233,0.937921,0.034863,-1.770557,-0.355456,-0.439975,0.891435,0.125113,-0.109414,1.401000,0.408364,0.506979,0.456881,0.225323,0.137913,0.972152,0.381337,-0.962662,-0.646280,1.000049,-0.446544,0.839161,-0.792833,0.000175,-1.091173,-0.294550,0.322600,1.561047,-0.754575,0.302825,0.392225,0.296900,0.295025,0.352749,-0.199750,0.027500,-0.536001,-0.727675,-0.138825,1.303624,-0.665824,0.752699,0.513749,1.062523
-0.135295,0.022035,0.214297,0.036460,0.341702,-0.020375,0.938880,0.034722,-1.790505,-0.360161,-0.433191,0.920027,0.110660,-0.103577,1.408143,0.413693,0.512525,0.463561,0.221225,0.138548,0.961858,0.367751,-0.965821,-0.621292,0.987359,-0.432066,0.848862,-0.772404,-0.013375,-0.907123,-0.185775,0.348100,1.305099,-0.687575,0.278175,0.328851,0.239300,0.259401,0.323050,-0.208125,0.032250,-0.499175,-0.639699,-0.173801,1.199275,-0.609575,0.698850,0.459251,0.982450
-0.136669,0.021753,0.215133,0.035467,0.339582,-0.021645,0.939658,0.034328,-1.806842,-0.362887,-0.426051,0.943639,0.097610,-0.098287,1.414154,0.417936,0.517355,0.469803,0.216998,0.139203,0.952185,0.355749,-0.969614,-0.598309,0.975666,-0.418590,0.857531,-0.753535,-0.025825,-0.731620,-0.097999,0.357974,1.065770,-0.617497,0.248549,0.276545,0.189824,0.226697,0.306949,-0.212549,0.030875,-0.474073,-0.567347,-0.200999,1.103446,-0.564046,0.655573,0.408049,0.905198
